"Run","Run ID","metric","step","timestamp","value"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","900","1778450837823","0.14331241607666015"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1000","1778450878778","0.15995854377746582"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1100","1778452111472","0.14652557373046876"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1200","1778452152607","0.15097335815429688"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1300","1778452194139","0.1668134117126465"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1400","1778452234623","0.14164844512939453"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1500","1778452275887","0.12574188232421876"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1600","1778452316758","0.132584810256958"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1700","1778452357460","0.14177103996276855"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1800","1778452398506","0.13552785873413087"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","1900","1778452439712","0.1446578311920166"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2000","1778452481003","0.1317116165161133"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2100","1778452521623","0.12216545104980468"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2200","1778453753914","0.11905686378479004"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2300","1778453794929","0.10663054466247558"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2400","1778453836086","0.13051015853881837"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2500","1778453877000","0.11923398017883301"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2600","1778453917537","0.11713933944702148"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2700","1778453958559","0.10896359443664551"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2800","1778454000260","0.11085515975952148"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","2900","1778454041340","0.11749375343322754"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3000","1778454082218","0.12038056373596191"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3100","1778454123812","0.09937554359436035"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3200","1778454165498","0.09932713508605957"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3300","1778455397244","0.10854477882385254"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3400","1778455438057","0.12428232192993165"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3500","1778455479199","0.11046809196472168"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3600","1778455520750","0.11149596214294434"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3700","1778455561911","0.09971623420715332"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3800","1778455602871","0.09345458030700683"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","3900","1778455644086","0.09795303344726562"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4000","1778455685210","0.10587404251098632"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4100","1778455726293","0.09823863983154296"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4200","1778455767187","0.08777540206909179"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4300","1778456995741","0.09894106864929199"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4400","1778457036903","0.0908532428741455"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4500","1778457078204","0.10276495933532714"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4600","1778457119120","0.0900551986694336"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4700","1778457160423","0.10670873641967774"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4800","1778457201242","0.08031518936157227"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","4900","1778457242764","0.09777408599853515"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5000","1778457283199","0.087942476272583"
